target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,uniprotId,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,proteinClass,concatenated_sources
CHEMBL1867,"CHEMBL629,CHEMBL726,CHEMBL442,CHEMBL836,CHEMBL862,CHEMBL762,CHEMBL194173,CHEMBL30008,CHEMBL597,CHEMBL643,CHEMBL157138,CHEMBL19236,CHEMBL1215,CHEMBL10316,CHEMBL301265,CHEMBL1255582,CHEMBL809,CHEMBL1437,CHEMBL305660,CHEMBL679,CHEMBL589390,CHEMBL42,CHEMBL833,CHEMBL420,CHEMBL537669,CHEMBL289480,CHEMBL778,CHEMBL1491,CHEMBL654,CHEMBL516,CHEMBL17860,CHEMBL844,CHEMBL41,CHEMBL647,CHEMBL15245,CHEMBL1201203,CHEMBL564,CHEMBL6437,CHEMBL531,CHEMBL479,CHEMBL1626,CHEMBL723,CHEMBL728,CHEMBL71,CHEMBL2,CHEMBL633,CHEMBL134,CHEMBL715,CHEMBL1079,CHEMBL1732,CHEMBL61006,CHEMBL262777,CHEMBL1705,CHEMBL85,CHEMBL493,CHEMBL6966,CHEMBL445,CHEMBL1112","60319,27609,36662,2261,469763,94091,2203,15191,37266,88815,34197,155006,20130,140117,21698,548124,573,27368,7065,27072,558566,5970,263558,6784,27495,1202,418414,2262,66029,16391,27185,1219,11005,36842,20131,6216,549934,42520,219334,60422,590783,27610,97,705400,324869,28976,372912,38764,53616,12494,111060,70140,2223,62817,7714,44905,61181,675154","CHEMBL1909088,CHEMBL3882402,CHEMBL4406614,CHEMBL643232,CHEMBL3225629,CHEMBL2060407,CHEMBL642221,CHEMBL647722,CHEMBL1259385,CHEMBL647962,CHEMBL647964,CHEMBL647963,CHEMBL1048659,CHEMBL1959312,CHEMBL649810,CHEMBL3815854,CHEMBL647959,CHEMBL1960286,CHEMBL3106122,CHEMBL3296644,CHEMBL831429,CHEMBL903398,CHEMBL1013915,CHEMBL828756","15,1,38","DRUGMATRIX,PATENT,LITERATURE","Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Medchemcomm,J Nat Prod,Eur J Med Chem","8632424.0,2.4365159E7,9379432.0,1.5863317E7,2.2750139E7,8784451.0,2.0809632E7,1.5163201E7,1.5771415E7,1.076204E7,2.2370341E7,7752182.0,3.2342685E7,1.7257841E7,8496700.0,2.4908653E7,2.7265687E7,1.1262089E7,1.9945877E7,2.2341244E7","10.1021/jm960012o,10.1016/j.bmc.2012.02.016,10.1016/j.bmcl.2005.03.052,10.1016/j.ejmech.2014.05.057,10.1016/j.bmcl.2006.12.094,10.1016/s0960-894x(00)00068-8,10.1039/C2MD00311B,10.1021/jm970364a,10.1016/j.bmcl.2009.11.037,10.1021/np50094a001,10.1021/acs.jmedchem.0c00424,10.1021/jm960359r,10.1021/jm030551a,10.1021/jm00010a001,10.1021/jm049632c,10.1016/j.bmc.2016.05.043,10.1016/0960-894X(95)00391-6,10.1016/j.bmc.2012.06.008,10.1021/jm001040g,10.1021/jm1006269,10.1016/j.bmc.2012.01.035,10.1016/j.bmcl.2013.12.024",52,P08913,Alpha-2a adrenergic receptor,Homo sapiens,"40.0,0.42,306.0,20.0,0.796,7.079,1.8,4.8,63.0,218.0,204.0,106.0,210.0,143.0,0.29,5.533,192.0,50.12,275.0,100.0,0.8,50.0,108.3,217.0,150.0,4.365,24.0,2.9,36.31,132.0,126.0,311.9,66.0,226.0,0.387,109.65,69.0,117.0,275.42,7.244,5.6,13.4,1.7,0.6166,20.89,99.0,15.0,3.628,30.2,86.0,6.31,256.0,3.8,75.7,80.0,0.116",nM,=,"7.12,7.87,7.62,7.52,7.44,8.26,6.84,7.3,6.69,7.82,9.1,6.66,6.82,6.96,7.1,9.94,8.42,8.44,8.25,7.18,8.36,7.7,7.2,8.15,9.21,6.56,7.0,6.88,8.14,7.07,8.32,9.38,9.41,6.68,6.93,8.54,6.97,8.2,6.72,7.68,9.54,6.59,8.77,8.74,6.51,7.16,7.4,6.65,6.9",false,"false,true",GPCR,"impc,chembl,impc,ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL1868,"CHEMBL2105717,CHEMBL2180602,CHEMBL276711,CHEMBL2029988,CHEMBL377300,CHEMBL1721885,CHEMBL101253,CHEMBL2010872,CHEMBL1289926,CHEMBL495727,CHEMBL1946170,CHEMBL2220486,CHEMBL1289494,CHEMBL1171837,CHEMBL1336,CHEMBL2180604,CHEMBL502835,CHEMBL223360,CHEMBL1230609,CHEMBL477772,CHEMBL491473,CHEMBL572881,CHEMBL1822792,CHEMBL535,CHEMBL522892","1450297,1102616,716337,494066,165012,1331916,1441421,13048,371147,276734,568338,1277553,343041,12911,489525,1342038,692959,522730,1172876,456867,1377987,1441419,494834,649637,715901","CHEMBL2186469,CHEMBL1908550,CHEMBL3998331,CHEMBL4399257,CHEMBL4721788,CHEMBL2016112,CHEMBL1011003,CHEMBL1804191,CHEMBL3857912,CHEMBL2353588,CHEMBL981070,CHEMBL5152005,CHEMBL2434170,CHEMBL677133,CHEMBL1009912,CHEMBL1810162,CHEMBL919908,CHEMBL4271313,CHEMBL4307051,CHEMBL1061174,CHEMBL2090041",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Nat Biotechnol,Eur J Med Chem","1.8620382E7,2.3098265E7,2.1708468E7,2.399904E7,2.7299736E7,2.8844802E7,1.8183025E7,2.2148921E7,2.2037378E7,2.7914362E7,3.1284081E7,3.1306818E7,2.2765894E7,1.9113866E7,3.44023E7,2.993798E7,2.3498918E7,2.1608528E7,1.9143567E7,1.0882357E7,1.7343372E7","10.1021/acs.jmedchem.0c02167,10.1038/nbt.1990,10.1016/j.ejmech.2016.11.052,10.1016/j.bmcl.2012.06.029,10.1021/jm800984v,10.1016/j.bmc.2013.01.074,10.1016/j.ejmech.2019.06.070,10.1021/jm201449n,10.1016/j.ejmech.2019.06.063,10.1021/acs.jmedchem.6b00472,10.1016/j.bmcl.2013.08.037,10.1021/jm061280h,10.1021/jm800566m,10.1016/j.ejmech.2017.08.007,10.1038/nbt1358,10.1016/j.bmc.2011.06.016,10.1021/acsmedchemlett.8b00081,10.1021/jm301085w,10.1021/jm9909443,10.1021/jm800790t,10.1021/jm200112k",10979,P17948,Vascular endothelial growth factor receptor 1,Homo sapiens,"2.0,1.0,12.0,0.74,10.0,3.0,9.6,0.1,18.0,1.5,8.0,0.8,4.7,1.3,14.0,3.7,13.0,7.0,3.2,0.21",nM,=,"8.89,8.7,9.13,8.82,7.92,7.89,10.0,8.1,9.1,8.02,7.85,8.52,9.0,8.49,8.0,7.75,8.43,9.68,8.33,8.15",false,true,Kinase,"ot_genetics_portal,chembl,chembl"
CHEMBL1871,"CHEMBL436784,CHEMBL4858811,CHEMBL717,CHEMBL1200436,CHEMBL409,CHEMBL3183409,CHEMBL103,CHEMBL267431,CHEMBL1445,CHEMBL1082407,CHEMBL2323490,CHEMBL146032,CHEMBL3623127,CHEMBL3590187,CHEMBL1170,CHEMBL139835,CHEMBL386630,CHEMBL6,CHEMBL2105738,CHEMBL1393,CHEMBL1276308,CHEMBL491,CHEMBL1908373,CHEMBL1274,CHEMBL2323507,CHEMBL1201303,CHEMBL806,CHEMBL1738889,CHEMBL4297185,CHEMBL27769,CHEMBL135,CHEMBL1672635","1672700,190629,1966816,712273,328201,431456,34608,674387,364520,1117936,675254,12825,630886,173,1378008,1951344,6787,2335156,249414,34933,1517649,1070037,52087,27626,1517666,2552582,360121,377718,717,236019,1248744,244434","CHEMBL647749,CHEMBL5127804,CHEMBL5140896,CHEMBL2329799,CHEMBL5140898,CHEMBL5140919,CHEMBL1679740,CHEMBL4820474,CHEMBL5057874,CHEMBL4710579,CHEMBL3418493,CHEMBL5140997,CHEMBL4411916,CHEMBL902630,CHEMBL3592008,CHEMBL651953,CHEMBL647748,CHEMBL886327,CHEMBL827149,CHEMBL896728,CHEMBL749959,CHEMBL828881,CHEMBL934261,CHEMBL5127806,CHEMBL651952,CHEMBL3624233,CHEMBL916636",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem,Medchemcomm,Eur J Med Chem","1.1150172E7,1.7439112E7,3.2911308E7,1.0212133E7,2.490029E7,1.7574413E7,8627601.0,2.6288692E7,1.7448656E7,2.5591066E7,3.480943E7,3.5063736E7,3.5786895E7,1.8038968E7,1.4613328E7,1.5293993E7,3.0525603E7,1.560396E7,2.3432095E7,9484511.0,1.8318463E7,3.3470111E7","10.1021/jm701186z,10.1016/j.bmcl.2007.06.007,10.1021/ml1002508,10.1021/jm0303305,10.1016/j.bmcl.2004.10.051,10.1016/j.bmcl.2006.12.053,10.1021/jm061329j,10.1021/jm980723h,10.1021/jm501239f,10.1016/j.ejmech.2020.112667,10.1021/acs.jmedchem.8b00973,10.1021/acs.jmedchem.1c01287,10.1021/jm970699s,10.1021/acs.jmedchem.2c00716,10.1021/jm3017656,10.1021/jm701080t,10.1021/acsmedchemlett.5b00173,10.1021/jm0400045,10.1021/jm001000c,10.1039/C4MD00049H,10.1021/acs.jmedchem.0c01563,10.1021/jm950747d,10.1016/j.ejmech.2022.114119",56,P10275,Androgen Receptor,Homo sapiens,"0.55,40.0,19.1,11.0,0.14,0.05,0.1,0.15,0.3,54.0,14.0,0.2,0.65,0.4,0.808,2.0,269.0,37.0,1.0,6.1,1.7,0.25,190.0,405.0,16.0,39.4,9.0,8.5,154.0",nM,=,"8.7,7.27,9.26,8.07,8.21,10.0,7.96,9.6,7.85,9.4,7.43,7.72,6.81,9.82,6.39,9.7,9.85,6.72,7.8,9.19,9.09,9.0,8.77,6.57,10.3,9.52,7.41,7.4,8.05","false,true","false,true",NR,"impc,chembl,cancer_gene_census,ot_genetics_portal,chembl,impc,eva,chembl,chemicalProbes,intogen,chembl,cancer_gene_census,impc,eva,intogen,ot_genetics_portal,chemicalProbes,chembl,eva_somatic,cancer_gene_census,impc,eva,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census,chembl,impc,eva,chembl,cancer_gene_census,cancer_gene_census"
CHEMBL1878,"CHEMBL1201284,CHEMBL1198855,CHEMBL1200776,CHEMBL1672973","675235,674727,1070481,672805","CHEMBL2352375,CHEMBL1681060,CHEMBL1261768,CHEMBL1785979",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett","2.3465611E7,2.0727747E7,1.9442519E7,2.4900301E7","10.1016/j.bmcl.2013.01.078,10.1016/j.bmcl.2010.07.077,10.1021/ml100268k,10.1016/j.bmcl.2009.04.044",282,P41180,Calcium sensing receptor,Homo sapiens,"19.95,12.0,146.0,80.0",nM,=,"6.84,7.7,7.92,7.1",false,true,GPCR,"impc,chembl,uniprot_literature,impc,eva,orphanet,gene_burden,chembl,uniprot_variants,chembl"
CHEMBL1889,"CHEMBL244243,CHEMBL1774023,CHEMBL1429,CHEMBL3416861,CHEMBL1817709,CHEMBL49429,CHEMBL4297183,CHEMBL582857,CHEMBL395429,CHEMBL373742,CHEMBL3416885,CHEMBL344159,CHEMBL1755","391061,73070,2335154,227437,1169899,581850,1145066,572209,392195,366868,1840089,366860,1840065","CHEMBL891881,CHEMBL1819839,CHEMBL1120488,CHEMBL1686969,CHEMBL5042987,CHEMBL820278,CHEMBL4727316,CHEMBL4390280,CHEMBL1810552,CHEMBL819377,CHEMBL3993206",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","2.0471258E7,1.5084136E7,3.122942E7,1.7234419E7,1.5125926E7,2.135354E7,2.1700453E7,2.1688787E7,3.4255509E7,3.2736211E7,2.8001064E7","10.1016/j.bmcl.2020.127416,10.1021/acs.jmedchem.1c00863,10.1021/jm200278m,10.1016/j.bmcl.2004.03.083,10.1016/j.bmc.2006.12.031,10.1016/j.bmcl.2011.05.092,10.1021/jm030611c,10.1021/acs.jmedchem.6b01437,10.1016/j.bmc.2019.06.018,10.1016/j.bmcl.2010.12.081,10.1016/j.bmcl.2010.04.068",134,P37288,Vasopressin V1a receptor,Homo sapiens,"0.18,1.27,22.0,1.0,4.0,62.4,0.7,2.399,32.0,0.2344,44.0,0.43",nM,=,"9.37,9.0,9.15,9.63,9.74,7.66,8.62,8.9,7.5,8.4,7.36,7.21",false,"false,true",GPCR,"impc,chembl,chemicalProbes,chembl,impc,clingen,chembl"
CHEMBL1892,"CHEMBL4299851,CHEMBL3427435,CHEMBL4594280","1844828,2464711,2337802","CHEMBL4627757,CHEMBL3428582,CHEMBL4358815",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","3.200109E7,3.209701E7,2.5956413E7","10.1021/acs.jmedchem.9b02022,10.1016/j.bmcl.2015.04.047,10.1016/j.bmc.2020.115319",184,Q04609,Glutamate carboxypeptidase II,Homo sapiens,"400.0,1.56,10.9",nM,=,"8.81,6.4,7.96",false,true,Enzyme,chembl
CHEMBL1893,"CHEMBL51,CHEMBL772","3683,43952","CHEMBL4202137,CHEMBL4202136",1,LITERATURE,J Med Chem,3.0240563E7,10.1021/acs.jmedchem.8b00542,162,Q05940,Synaptic vesicular amine transporter,Homo sapiens,"5.26,77.0",nM,=,"8.28,7.11",false,true,Transporter,"impc,chembl,chembl"
CHEMBL1900,"CHEMBL436,CHEMBL1914489,CHEMBL56337,CHEMBL334830,CHEMBL6,CHEMBL284616,CHEMBL250450,CHEMBL50,CHEMBL266497,CHEMBL15770","2084,1264900,16510,173,46995,420125,88882,2029,219259,3666","CHEMBL3075342,CHEMBL1942330,CHEMBL1919385,CHEMBL645594,CHEMBL984565,CHEMBL4020461,CHEMBL924228,CHEMBL1942674,CHEMBL642955",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,Med Chem Res,J Med Chem,Eur J Med Chem","2.2236472E7,1.7870536E7,2.1944852E7,1.2540241E7,1.8976928E7,3097317.0,2.2261024E7,2.8976752E7","10.1007/s00044-012-0367-5,10.1016/j.bmc.2007.08.019,10.1016/j.bmc.2008.10.003,10.1016/j.bmcl.2011.08.124,10.1021/jm0209477,10.1021/jm00161a033,10.1016/j.bmc.2011.12.033,10.1021/acs.jmedchem.7b00830,10.1016/j.ejmech.2011.12.034",242,P15121,Aldose reductase,Homo sapiens,"15.0,6000.0,67.0,300.0,10.0,794.0,374.0,14.8,4500.0",nM,=,"5.35,8.0,6.1,7.82,6.52,6.43,5.22,7.83,7.17",false,"false,true",Enzyme,"impc,impc,chembl,impc,ot_genetics_portal,chembl,chembl"
CHEMBL1901,"CHEMBL324547,CHEMBL1773877,CHEMBL1269258,CHEMBL1933104","1270559,708488,1144919,189057","CHEMBL1937800,CHEMBL3751032,CHEMBL1775460,CHEMBL889351",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","1.7536796E7,2.6654202E7,2.1728335E7,2.1493064E7","10.1021/jm200438b,10.1021/jm070139l,10.1016/j.bmcl.2011.03.069,10.1021/acs.jmedchem.5b01110",10472,P32238,Cholecystokinin A receptor,Homo sapiens,"0.5248,0.034,28.84,0.32",nM,=,"9.49,10.47,9.28,7.54",false,"false,true",GPCR,"chemicalProbes,chembl"
CHEMBL1903,"CHEMBL1027,CHEMBL1641613,CHEMBL1695","122170,544765,1056800","CHEMBL1647445,CHEMBL2417030",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett","2.3886812E7,2.1134748E7","10.1016/j.bmcl.2010.09.025,10.1016/j.bmc.2013.06.063",113,P30531,GABA transporter 1,Homo sapiens,"14.79,49.0,16.98",nM,=,"7.77,7.83,7.31",false,"false,true",Transporter,"impc,eva,orphanet,gene2phenotype,chembl,eva,chembl,chemicalProbes"
CHEMBL1907589,"CHEMBL1258006,CHEMBL894,CHEMBL1396,CHEMBL504652,CHEMBL2103881,CHEMBL122270,CHEMBL497939,CHEMBL188462,CHEMBL127071,CHEMBL3,CHEMBL667,CHEMBL238465,CHEMBL267936,CHEMBL134713,CHEMBL2151437,CHEMBL2179529","1376151,880,202259,316483,27812,404474,522894,1422105,330452,707012,478192,1440335,209696,115,77128,221515","CHEMBL1064408,CHEMBL838862,CHEMBL2327949,CHEMBL2182411,CHEMBL3365242,CHEMBL4154648,CHEMBL3363157,CHEMBL1948416,CHEMBL2185122,CHEMBL2410848,CHEMBL899886,CHEMBL1943463,CHEMBL2327951,CHEMBL2157812,CHEMBL4604683",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.2793665E7,2.1919481E7,3.2026697E7,1.5908213E7,2.3757208E7,2.3126648E7,2.0158204E7,1.7929796E7,2.9751234E7,2.3121096E7,2.224396E7,2.490126E7,2.2177081E7","10.1016/j.bmcl.2011.11.090,10.1016/j.bmcl.2005.04.036,10.1021/jm070755h,10.1016/j.bmc.2013.03.082,10.1021/jm2007672,10.1016/j.bmcl.2011.12.008,10.1021/acs.jmedchem.9b00790,10.1021/jm3011433,10.1016/j.ejmech.2018.04.026,10.1021/jm301048a,10.1021/jm401937a,10.1021/jm3006542,10.1021/jm9017465",104283,"P17787,P43681",Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,"18.6,1700.0,12.0,400.0,5.012,106.0,1.7,0.045,30.0,600.0,0.23,51.0,26.0,0.06,500.0,140.0",nM,=,"8.3,9.64,7.73,7.52,7.92,6.4,6.97,6.85,6.22,7.58,8.77,6.3,10.22,7.29,5.77,10.35",false,true,IC,"impc,chembl,ot_genetics_portal,chembl,impc,ot_genetics_portal,chembl,chembl"
CHEMBL1907591,"CHEMBL894,CHEMBL1396,CHEMBL3","115,77128,330452","CHEMBL2209190,CHEMBL1068091,CHEMBL2188165",1,LITERATURE,"ACS Med Chem Lett,J Med Chem","2.0158204E7,2.3641311E7,2.3092294E7","10.1021/ml3002715,10.1021/jm301177j,10.1021/jm9017465",104285,"P43681,P30926",Neuronal acetylcholine receptor; alpha4/beta4,Homo sapiens,"15.0,23.0,110.0",nM,=,"7.64,7.82,6.96",false,true,IC,"ot_genetics_portal,chembl,impc,ot_genetics_portal,chembl"
CHEMBL1907594,"CHEMBL894,CHEMBL1396,CHEMBL1172928,CHEMBL504652,CHEMBL3,CHEMBL1230982,CHEMBL2103881,CHEMBL238465,CHEMBL497939,CHEMBL267936,CHEMBL134713","1376151,693332,880,115,404474,77128,221515,522894,330452,478192,651199","CHEMBL3607040,CHEMBL3363158,CHEMBL1912302,CHEMBL829399,CHEMBL3761528,CHEMBL1769983,CHEMBL750053,CHEMBL2343668,CHEMBL1211579,CHEMBL899884,CHEMBL2060993",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,J Nat Prod,Eur J Med Chem","1.5203153E7,2.2749278E7,2.3461628E7,2.6225816E7,2.0663668E7,1.6033252E7,2.670635E7,1.7929796E7,2.1986237E7,2.490126E7,2.1319801E7","10.1021/jm040219e,10.1021/jm070755h,10.1016/j.bmcl.2010.06.142,10.1021/acs.jmedchem.5b00904,10.1016/j.bmcl.2004.05.001,10.1021/jm1014555,10.1021/np3007028,10.1016/j.bmcl.2012.05.108,10.1016/j.ejmech.2015.11.045,10.1021/jm401937a,10.1016/j.ejmech.2011.09.033",104288,"P30926,P32297",Neuronal acetylcholine receptor; alpha3/beta4,Homo sapiens,"100.0,261.0,1800.0,1445.44,74.7,280.0,2500.0,3300.0,107.0,1200.0,200.0",nM,=,"6.55,6.58,5.6,7.13,5.75,6.97,6.7,5.92,7.0,5.48,5.84",false,"false,true",IC,"ot_genetics_portal,ot_genetics_portal,chembl,impc,ot_genetics_portal,gene2phenotype,chembl,chembl"
CHEMBL1907600,"CHEMBL3545083,CHEMBL4650328,CHEMBL2103840,CHEMBL1944698,CHEMBL1230607,CHEMBL445813","1276066,1926932,511261,1376110,2486588,692957","CHEMBL3607096,CHEMBL3856488,CHEMBL5123395,CHEMBL4346778,CHEMBL1074421,CHEMBL3856524",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","3.5485642E7,2.7171036E7,3.054344E7,2.6115571E7,2.0153204E7","10.1021/acs.jmedchem.1c02064,10.1016/j.bmc.2010.01.042,10.1016/j.bmcl.2015.05.100,10.1021/acs.jmedchem.6b00150,10.1021/acs.jmedchem.8b01469",104294,Q00535,Cyclin-dependent kinase 5/CDK5 activator 1,Homo sapiens,"2.0,5.0,1.0,2.4,4.0,13.0",nM,=,"8.3,9.0,8.7,7.89,8.62,8.4",false,true,Kinase,chembl
CHEMBL1907601,"CHEMBL384304,CHEMBL189963,CHEMBL3545083,CHEMBL3905910,CHEMBL3115681,CHEMBL3894860,CHEMBL2103840,CHEMBL3301610,CHEMBL428690,CHEMBL1230607,CHEMBL3545110,CHEMBL4442620","1618662,361203,319858,2115281,1926959,2349629,1763572,1926932,2104231,1376110,14366,692957","CHEMBL3856546,CHEMBL1074424,CHEMBL5123368,CHEMBL4348726,CHEMBL3607003,CHEMBL3240324,CHEMBL3118105,CHEMBL4386148,CHEMBL4408808",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.4417566E7,3.5485642E7,3.0943029E7,2.7171036E7,2.6115571E7,2.0153204E7,3.147735E7,3.0978559E7,2.4641103E7","10.1021/jm500118j,10.1021/acs.jmedchem.9b00189,10.1021/acs.jmedchem.1c02064,10.1021/jm401073p,10.1016/j.bmc.2010.01.042,10.1016/j.bmcl.2019.126637,10.1016/j.bmcl.2015.05.100,10.1016/j.ejmech.2019.03.064,10.1021/acs.jmedchem.6b00150",104295,"P11802,P24385",Cyclin-dependent kinase 4/cyclin D1,Homo sapiens,"2.0,1.0,20.0,0.6,90.0,11.0,10.0,62.0,3.8,115.0",nM,=,"8.42,9.0,9.22,8.0,8.7,7.05,7.7,6.94,7.96,7.21",false,true,"None,Kinase","uniprot_literature,intogen,ot_genetics_portal,gene_burden,chembl,cancer_gene_census,uniprot_literature,eva,intogen,ot_genetics_portal,gene_burden,chembl,cancer_gene_census,chembl,eva_somatic,cancer_gene_census,uniprot_literature,impc,eva,intogen,gene2phenotype,chembl,eva_somatic,uniprot_variants,cancer_gene_census,uniprot_literature,impc,eva,intogen,ot_genetics_portal,gene_burden,chembl,cancer_gene_census"
CHEMBL1907602,"CHEMBL3545083,CHEMBL310840,CHEMBL564829,CHEMBL1944698","1276066,1926932,559790,127719","CHEMBL3856466,CHEMBL4346776,CHEMBL4346815,CHEMBL4346804",1,LITERATURE,J Med Chem,"2.7171036E7,3.054344E7","10.1021/acs.jmedchem.6b00150,10.1021/acs.jmedchem.8b01469",104296,P06493,Cyclin-dependent kinase 1/cyclin B1,Homo sapiens,"2.0,9.0,6.0",nM,=,"8.7,8.22,8.05",false,"false,true",Kinase,"chemicalProbes,chembl"
CHEMBL1907611,"CHEMBL3601398,CHEMBL2402737,CHEMBL3125702","1622310,1570331,1956292","CHEMBL5164640,CHEMBL3602283,CHEMBL3364003",1,LITERATURE,"Bioorg Med Chem,J Med Chem","3.5420431E7,2.6181851E7,2.4997575E7","10.1021/acs.jmedchem.2c00095,10.1016/j.bmc.2014.05.072,10.1021/acs.jmedchem.5b00810",104305,"Q00987,P04637",Tumour suppressor p53/oncoprotein Mdm2,Homo sapiens,"9.0,0.6,1.7",nM,=,"8.77,9.22,8.05","false,true",true,"TF,Enzyme","impc,intogen,chemicalProbes,chembl,cancer_gene_census,uniprot_literature,impc,eva,orphanet,intogen,ot_genetics_portal,gene2phenotype,gene_burden,clingen,chembl,eva_somatic,cancer_gene_census"
CHEMBL1908,"CHEMBL934,CHEMBL254328,CHEMBL1444,CHEMBL1397,CHEMBL3099695,CHEMBL157101,CHEMBL681","255904,334337,422175,29090,374548,1610476,86284","CHEMBL1052376,CHEMBL3868073,CHEMBL4056599,CHEMBL2321524,CHEMBL3101040,CHEMBL1072073,CHEMBL1646713",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.7789139E7,2.8651982E7,1.9211174E7,2.1129965E7,2.3281812E7,2.0121113E7,2.4900631E7","10.1021/jm901356d,10.1016/j.bmcl.2010.11.040,10.1021/ml400324c,10.1021/jm301408t,10.1016/j.bmcl.2016.10.016,10.1016/j.ejmech.2009.01.002,10.1016/j.bmcl.2017.06.037",76,P15538,Cytochrome P450 11B1,Homo sapiens,"14.6,310.0,2.5,0.5,116.0,1608.0,2620.0",nM,=,"7.84,6.51,6.94,5.58,5.79,8.6,9.3",false,true,Enzyme,"impc,chembl,uniprot_literature,impc,eva,orphanet,chembl,uniprot_variants,impc,ot_genetics_portal,chembl,uniprot_literature,impc,eva,orphanet,ot_genetics_portal,chembl,uniprot_variants"
CHEMBL1908381,CHEMBL4850857,2544628,CHEMBL4831227,1,LITERATURE,J Med Chem,3.4543009E7,10.1021/acs.jmedchem.1c00845,104312,O14936,Peripheral plasma membrane protein CASK,Homo sapiens,11.0,nM,=,7.96,true,false,Kinase,chemicalProbes
CHEMBL1909484,CHEMBL169,201200,CHEMBL5114407,1,LITERATURE,Eur J Med Chem,3.5247754E7,10.1016/j.ejmech.2022.114227,104329,Q9P0U3,Sentrin-specific protease 1,Homo sapiens,6.4,nM,=,8.19,false,false,Enzyme,ot_genetics_portal
CHEMBL1909486,CHEMBL58150,89138,CHEMBL3119095,1,LITERATURE,Bioorg Med Chem,2.444048E7,10.1016/j.bmc.2013.12.064,104331,Q9ULC6,Protein-arginine deiminase type-1,Homo sapiens,70.0,nM,=,7.16,false,false,Enzyme,chemicalProbes
CHEMBL1909488,CHEMBL58150,89138,CHEMBL3119093,1,LITERATURE,Bioorg Med Chem,2.444048E7,10.1016/j.bmc.2013.12.064,104333,Q9ULW8,Protein-arginine deiminase type-3,Homo sapiens,710.0,nM,=,6.15,false,false,Enzyme,chemicalProbes
CHEMBL1910,"CHEMBL1580,CHEMBL284483","453578,41697","CHEMBL4377132,CHEMBL5152123",1,LITERATURE,"J Med Chem,Eur J Med Chem","3.0964283E7,3.4624823E7","10.1021/acs.jmedchem.9b00182,10.1016/j.ejmech.2021.113877",14,P00813,Adenosine deaminase,Homo sapiens,"0.01,0.026",nM,=,"11.0,10.59",false,true,Enzyme,"impc,chemicalProbes,chembl,chembl"
